utt_id|wav_path|speaker|text
Liraglutyd_0012_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Liraglutyd_0012_male.wav|male|Przepiszę ci Liraglutyd, bo zwykle dobrze działa.
Liraglutyd_0013_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Liraglutyd_0013_male.wav|male|Najlepiej w twoim przypadku sprawdzi się Liraglutyd.
Liraglutyd_0014_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Liraglutyd_0014_female.wav|female|Przepiszę ci Liraglutyd, bo zwykle dobrze działa.
Liraglutyd_0015_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Liraglutyd_0015_female.wav|female|Zalecam Liraglutyd, bo dobrze działa na cukrzycę typu drugiego.
Liraglutyd_0016_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Liraglutyd_0016_female.wav|female|Powinnaś spróbować kuracji Liraglutydem.
Dapagliflozyna_0001_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Dapagliflozyna_0001_female.wav|female|Przepiszę ci Dapagliflozynę, bo zwykle dobrze działa.
Dapagliflozyna_0002_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Dapagliflozyna_0002_male.wav|male|Przepiszę ci Dapagliflozynę, bo zwykle dobrze działa.
Dapagliflozyna_0003_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Dapagliflozyna_0003_female.wav|female|Na recepcie zapiszę Dapagliflozynę jako lek na cukrzycę typu drugiego.
Dapagliflozyna_0004_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Dapagliflozyna_0004_male.wav|male|Jeśli masz cukrzycę typu drugiego dobrze sprawdza się Dapagliflozyna.
Dapagliflozyna_0005_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Dapagliflozyna_0005_male.wav|male|Możesz kupić w aptece Dapagliflozynę, powinien pomóc.
Dapagliflozyna_0006_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Dapagliflozyna_0006_female.wav|female|Zalecam Dapagliflozynę, bo dobrze działa na cukrzycę typu drugiego.
Dapagliflozyna_0007_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Dapagliflozyna_0007_female.wav|female|Na recepcie zapiszę Dapagliflozynę.
Dapagliflozyna_0008_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Dapagliflozyna_0008_female.wav|female|Najlepiej w twoim przypadku sprawdzi się Dapagliflozyna.
Dapagliflozyna_0009_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Dapagliflozyna_0009_male.wav|male|Na recepcie zapiszę Dapagliflozynę jako lek na cukrzycę typu drugiego.
Dapagliflozyna_0010_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Dapagliflozyna_0010_male.wav|male|Na cukrzycę typu drugiego przepiszę ci Dapagliflozynę.
Dapagliflozyna_0011_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Dapagliflozyna_0011_female.wav|female|Powinnaś spróbować kuracji Dapagliflozyną.
Dapagliflozyna_0012_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Dapagliflozyna_0012_male.wav|male|Na recepcie zapiszę Dapagliflozynę.
Dapagliflozyna_0013_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Dapagliflozyna_0013_female.wav|female|Powinnaś przyjmować Dapagliflozynę na cukrzycę typu drugiego.
Dapagliflozyna_0014_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Dapagliflozyna_0014_male.wav|male|Najlepiej w twoim przypadku sprawdzi się Dapagliflozyna.
Dapagliflozyna_0015_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Dapagliflozyna_0015_female.wav|female|Możesz kupić w aptece Dapagliflozynę, powinien pomóc.
Dapagliflozyna_0016_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Dapagliflozyna_0016_male.wav|male|Powinnaś spróbować kuracji Dapagliflozyną.
Crestor_0001_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Crestor_0001_female.wav|female|Powinnaś spróbować kuracji Crestorem.
Crestor_0002_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Crestor_0002_male.wav|male|Na recepcie zapiszę Crestor jako lek na wysoki cholesterol.
Crestor_0003_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Crestor_0003_female.wav|female|Zalecam Crestor, bo dobrze działa na wysoki cholesterol.
Crestor_0004_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Crestor_0004_male.wav|male|Zalecam Crestor, bo dobrze działa na wysoki cholesterol.
Crestor_0005_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Crestor_0005_female.wav|female|Na recepcie zapiszę Crestor jako lek na wysoki cholesterol.
Crestor_0006_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Crestor_0006_male.wav|male|Na recepcie zapiszę Crestor.
Crestor_0007_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Crestor_0007_female.wav|female|Możesz kupić w aptece Crestor, powinien pomóc.
Crestor_0008_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Crestor_0008_male.wav|male|Jeśli masz wysoki cholesterol dobrze sprawdza się Crestor.
Crestor_0009_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Crestor_0009_male.wav|male|Najlepiej w twoim przypadku sprawdzi się Crestor.
Crestor_0010_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Crestor_0010_male.wav|male|Na wysoki cholesterol przepiszę ci Crestor.
Crestor_0011_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Crestor_0011_male.wav|male|Możesz kupić w aptece Crestor, powinien pomóc.
Crestor_0012_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Crestor_0012_male.wav|male|Powinnaś przyjmować Crestor na wysoki cholesterol.
Crestor_0013_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Crestor_0013_female.wav|female|Na wysoki cholesterol przepiszę ci Crestor.
Crestor_0014_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Crestor_0014_female.wav|female|Najlepiej w twoim przypadku sprawdzi się Crestor.
Crestor_0015_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Crestor_0015_female.wav|female|Przepiszę ci Crestor, bo zwykle dobrze działa.
Crestor_0016_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Crestor_0016_male.wav|male|Powinnaś spróbować kuracji Crestorem.
Crosuvo_0001_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Crosuvo_0001_male.wav|male|Na recepcie zapiszę Crosuvo jako lek na wysoki cholesterol.
Crosuvo_0002_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Crosuvo_0002_male.wav|male|Możesz kupić w aptece Crosuvo, powinien pomóc.
Crosuvo_0003_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Crosuvo_0003_female.wav|female|Na recepcie zapiszę Crosuvo jako lek na wysoki cholesterol.
Crosuvo_0004_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Crosuvo_0004_female.wav|female|Zalecam Crosuvo, bo dobrze działa na wysoki cholesterol.
Crosuvo_0005_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Crosuvo_0005_female.wav|female|Powinnaś przyjmować Crosuvo na wysoki cholesterol.
Crosuvo_0006_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Crosuvo_0006_male.wav|male|Zalecam Crosuvo, bo dobrze działa na wysoki cholesterol.
Crosuvo_0007_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Crosuvo_0007_female.wav|female|Na recepcie zapiszę Crosuvo.
Crosuvo_0008_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Crosuvo_0008_male.wav|male|Na wysoki cholesterol przepiszę ci Crosuvo.
Crosuvo_0009_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Crosuvo_0009_male.wav|male|Powinnaś przyjmować Crosuvo na wysoki cholesterol.
Crosuvo_0010_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Crosuvo_0010_female.wav|female|Na wysoki cholesterol przepiszę ci Crosuvo.
Crosuvo_0011_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Crosuvo_0011_female.wav|female|Powinnaś spróbować kuracji Crosuvem.
Crosuvo_0012_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Crosuvo_0012_male.wav|male|Najlepiej w twoim przypadku sprawdzi się Crosuvo.
Crosuvo_0013_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Crosuvo_0013_male.wav|male|Przepiszę ci Crosuvo, bo zwykle dobrze działa.
Crosuvo_0014_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Crosuvo_0014_male.wav|male|Powinnaś spróbować kuracji Crosuvem.
Crosuvo_0015_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Crosuvo_0015_female.wav|female|Przepiszę ci Crosuvo, bo zwykle dobrze działa.
Crosuvo_0016_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Crosuvo_0016_male.wav|male|Jeśli masz wysoki cholesterol dobrze sprawdza się Crosuvo.
Ridlip_0001_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ridlip_0001_male.wav|male|Możesz kupić w aptece Ridlip, powinien pomóc.
Ridlip_0002_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ridlip_0002_male.wav|male|Najlepiej w twoim przypadku sprawdzi się Ridlip.
Ridlip_0003_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ridlip_0003_male.wav|male|Powinnaś przyjmować Ridlip na wysoki cholesterol.
Ridlip_0004_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ridlip_0004_male.wav|male|Zalecam Ridlip, bo dobrze działa na wysoki cholesterol.
Ridlip_0005_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ridlip_0005_female.wav|female|Na recepcie zapiszę Ridlip jako lek na wysoki cholesterol.
Ridlip_0006_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ridlip_0006_female.wav|female|Najlepiej w twoim przypadku sprawdzi się Ridlip.
Ridlip_0007_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ridlip_0007_female.wav|female|Na recepcie zapiszę Ridlip.
Ridlip_0008_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ridlip_0008_female.wav|female|Zalecam Ridlip, bo dobrze działa na wysoki cholesterol.
Ridlip_0009_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ridlip_0009_male.wav|male|Na recepcie zapiszę Ridlip.
Ridlip_0010_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ridlip_0010_male.wav|male|Przepiszę ci Ridlip, bo zwykle dobrze działa.
Ridlip_0011_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ridlip_0011_female.wav|female|Możesz kupić w aptece Ridlip, powinien pomóc.
Ridlip_0012_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ridlip_0012_female.wav|female|Jeśli masz wysoki cholesterol dobrze sprawdza się Ridlip.
Ridlip_0013_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ridlip_0013_male.wav|male|Na recepcie zapiszę Ridlip jako lek na wysoki cholesterol.
Ridlip_0014_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ridlip_0014_female.wav|female|Powinnaś przyjmować Ridlip na wysoki cholesterol.
Ridlip_0015_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ridlip_0015_female.wav|female|Na wysoki cholesterol przepiszę ci Ridlip.
Ridlip_0016_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Ridlip_0016_female.wav|female|Powinnaś spróbować kuracji Ridlipem.
Romazic_0001_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Romazic_0001_female.wav|female|Na recepcie zapiszę Romazic jako lek na wysoki cholesterol.
Romazic_0002_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Romazic_0002_male.wav|male|Jeśli masz wysoki cholesterol dobrze sprawdza się Romazic.
Romazic_0003_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Romazic_0003_female.wav|female|Przepiszę ci Romazic, bo zwykle dobrze działa.
Romazic_0004_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Romazic_0004_female.wav|female|Najlepiej w twoim przypadku sprawdzi się Romazic.
Romazic_0005_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Romazic_0005_male.wav|male|Możesz kupić w aptece Romazic, powinien pomóc.
Romazic_0006_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Romazic_0006_female.wav|female|Możesz kupić w aptece Romazic, powinien pomóc.
Romazic_0007_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Romazic_0007_female.wav|female|Powinnaś przyjmować Romazic na wysoki cholesterol.
Romazic_0008_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Romazic_0008_female.wav|female|Zalecam Romazic, bo dobrze działa na wysoki cholesterol.
Romazic_0009_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Romazic_0009_male.wav|male|Na wysoki cholesterol przepiszę ci Romazic.
Romazic_0010_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Romazic_0010_female.wav|female|Powinnaś spróbować kuracji Romazicem.
Romazic_0011_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Romazic_0011_male.wav|male|Na recepcie zapiszę Romazic.
Romazic_0012_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Romazic_0012_male.wav|male|Zalecam Romazic, bo dobrze działa na wysoki cholesterol.
Romazic_0013_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Romazic_0013_female.wav|female|Na recepcie zapiszę Romazic.
Romazic_0014_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Romazic_0014_male.wav|male|Najlepiej w twoim przypadku sprawdzi się Romazic.
Romazic_0015_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Romazic_0015_female.wav|female|Jeśli masz wysoki cholesterol dobrze sprawdza się Romazic.
Romazic_0016_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Romazic_0016_male.wav|male|Na recepcie zapiszę Romazic jako lek na wysoki cholesterol.
Rosucard_0001_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Rosucard_0001_female.wav|female|Powinnaś przyjmować Rosucard na wysoki cholesterol.
Rosucard_0002_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Rosucard_0002_female.wav|female|Możesz kupić w aptece Rosucard, powinien pomóc.
Rosucard_0003_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Rosucard_0003_male.wav|male|Powinnaś przyjmować Rosucard na wysoki cholesterol.
Rosucard_0004_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Rosucard_0004_female.wav|female|Przepiszę ci Rosucard, bo zwykle dobrze działa.
Rosucard_0005_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Rosucard_0005_female.wav|female|Zalecam Rosucard, bo dobrze działa na wysoki cholesterol.
Rosucard_0006_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Rosucard_0006_male.wav|male|Najlepiej w twoim przypadku sprawdzi się Rosucard.
Rosucard_0007_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Rosucard_0007_female.wav|female|Jeśli masz wysoki cholesterol dobrze sprawdza się Rosucard.
Rosucard_0008_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Rosucard_0008_male.wav|male|Zalecam Rosucard, bo dobrze działa na wysoki cholesterol.
Rosucard_0009_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Rosucard_0009_female.wav|female|Na wysoki cholesterol przepiszę ci Rosucard.
Rosucard_0010_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Rosucard_0010_male.wav|male|Przepiszę ci Rosucard, bo zwykle dobrze działa.
Rosucard_0011_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Rosucard_0011_male.wav|male|Na wysoki cholesterol przepiszę ci Rosucard.
Rosucard_0012_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Rosucard_0012_female.wav|female|Najlepiej w twoim przypadku sprawdzi się Rosucard.
Rosucard_0013_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Rosucard_0013_female.wav|female|Na recepcie zapiszę Rosucard jako lek na wysoki cholesterol.
Rosucard_0014_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Rosucard_0014_female.wav|female|Powinnaś spróbować kuracji Rosucardem.
Rosucard_0015_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Rosucard_0015_female.wav|female|Na recepcie zapiszę Rosucard.
Rosucard_0016_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Rosucard_0016_male.wav|male|Powinnaś spróbować kuracji Rosucardem.
Rosutrox_0001_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Rosutrox_0001_male.wav|male|Jeśli masz wysoki cholesterol dobrze sprawdza się Rosutrox.
Rosutrox_0002_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Rosutrox_0002_female.wav|female|Powinnaś przyjmować Rosutrox na wysoki cholesterol.
Rosutrox_0003_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Rosutrox_0003_male.wav|male|Powinnaś przyjmować Rosutrox na wysoki cholesterol.
Rosutrox_0004_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Rosutrox_0004_male.wav|male|Na recepcie zapiszę Rosutrox jako lek na wysoki cholesterol.
Rosutrox_0005_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Rosutrox_0005_female.wav|female|Możesz kupić w aptece Rosutrox, powinien pomóc.
Rosutrox_0006_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Rosutrox_0006_female.wav|female|Na recepcie zapiszę Rosutrox.
Rosutrox_0007_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Rosutrox_0007_female.wav|female|Na recepcie zapiszę Rosutrox jako lek na wysoki cholesterol.
Rosutrox_0008_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Rosutrox_0008_female.wav|female|Jeśli masz wysoki cholesterol dobrze sprawdza się Rosutrox.
Rosutrox_0009_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Rosutrox_0009_male.wav|male|Na recepcie zapiszę Rosutrox.
Rosutrox_0010_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Rosutrox_0010_female.wav|female|Zalecam Rosutrox, bo dobrze działa na wysoki cholesterol.
Rosutrox_0011_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Rosutrox_0011_male.wav|male|Najlepiej w twoim przypadku sprawdzi się Rosutrox.
Rosutrox_0012_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Rosutrox_0012_female.wav|female|Na wysoki cholesterol przepiszę ci Rosutrox.
Rosutrox_0013_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Rosutrox_0013_male.wav|male|Przepiszę ci Rosutrox, bo zwykle dobrze działa.
Rosutrox_0014_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Rosutrox_0014_male.wav|male|Na wysoki cholesterol przepiszę ci Rosutrox.
Rosutrox_0015_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Rosutrox_0015_male.wav|male|Możesz kupić w aptece Rosutrox, powinien pomóc.
Rosutrox_0016_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Rosutrox_0016_male.wav|male|Powinnaś spróbować kuracji Rosutroxem.
Roswera_0001_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Roswera_0001_male.wav|male|Powinnaś spróbować kuracji Roswerą.
Roswera_0002_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Roswera_0002_male.wav|male|Powinnaś przyjmować Roswerę na wysoki cholesterol.
Roswera_0003_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Roswera_0003_female.wav|female|Powinnaś spróbować kuracji Roswerą.
Roswera_0004_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Roswera_0004_male.wav|male|Zalecam Roswerę, bo dobrze działa na wysoki cholesterol.
Roswera_0005_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Roswera_0005_male.wav|male|Na recepcie zapiszę Roswerę.
Roswera_0006_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Roswera_0006_female.wav|female|Na recepcie zapiszę Roswerę.
Roswera_0007_female|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Roswera_0007_female.wav|female|Przepiszę ci Roswerę, bo zwykle dobrze działa.
Roswera_0008_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Roswera_0008_male.wav|male|Najlepiej w twoim przypadku sprawdzi się Roswera.
Roswera_0009_male|C:/Users/Admin/Downloads/piper_out/Posts.csv\train\Roswera_0009_male.wav|male|Przepiszę ci Roswerę, bo zwykle dobrze działa.
